PQ,K,Quantization_time,Total_time
2, 100,  31.517822, 1452.867920
2, 100,  15.879150, 1455.334961
2, 100,  16.038086, 1455.340088
2, 100,  15.651123, 1461.931152
2, 100,  15.021973, 1475.822998
2, 100,  16.135010, 1476.092041
2, 100,  31.895020, 1478.330078
2, 100,  15.782959, 1481.342041
2, 100,  31.913818, 1481.263916
2, 100,  15.879883, 1481.408936
2, 100,  31.955811, 1485.145020
2, 100,  16.052002, 1495.303223
2, 100,  31.353027, 1498.633057
2, 100,  15.442139, 1501.010986
2, 100,  31.476074, 1503.331055
2, 100,  16.027100, 1504.475098
2, 100,  15.824951, 1504.898926
2, 100,  15.715088, 1508.159912
2, 100,  15.586914, 1508.127930
2, 100,  15.402100, 1511.794922
2, 100,  15.619873, 1523.256836
2, 100,  15.781982, 1527.928955
2, 100,  15.740967, 1529.062988
2, 100,  31.853027, 1536.654053
2, 100,  21.709961, 1537.155029
2, 100,  37.548096, 1527.539062
2, 100,  14.783936, 1527.946045
2, 100,  15.838135, 1542.687988
2, 100,  31.665039, 1549.040039
2, 100,  15.528076, 1552.714111
2, 100,  15.697021, 1554.989990
2, 100,  15.963867, 1555.282959
2, 100,  14.463867, 1545.852051
2, 100,  31.803955, 1562.187012
2, 100,  34.975830, 1563.535889
2, 100,  14.382812, 1560.677979
2, 100,  31.471924, 1577.440918
2, 100,  15.520020, 1596.173828
2, 100,  31.397217, 1616.135010
2, 100,  31.359863, 1618.681885
2, 100,  15.546875, 1621.458984
2, 100,  15.509033, 1630.285156
2, 100,  15.711182, 1647.541992
2, 100,  31.419922, 1650.001953
2, 100,  14.337891, 1641.437988
2, 100,  14.278076, 1646.646973
2, 100,  15.428955, 1660.053955
2, 100,  15.920898, 1664.559082
2, 100,  38.114990, 1645.330078
2, 100,  15.430176, 1667.015137
2, 100,  39.421875, 1674.670898
2, 100,  14.553223, 1666.148193
2, 100,  32.008057, 1666.813965
2, 100,  14.762939, 1673.855957
2, 100,  14.478027, 1676.743896
2, 100,  14.475098, 1678.010986
2, 100,  15.527100, 1678.291992
2, 100,  55.924072, 1691.040039
2, 100,  15.224121, 1710.310059
2, 100,  26.197021, 1695.909912
2, 100,  14.424072, 1716.497070
2, 100,  32.167969, 1732.484131
2, 100,  14.367920, 1725.660889
2, 100,  14.568848, 1728.396973
2, 100,  38.269043, 1730.541992
2, 100,  14.499023, 1732.546875
2, 100,  38.868896, 1741.119873
2, 100,  14.404053, 1748.531982
2, 100,  38.819092, 1776.083984
2, 100,  32.176025, 1815.059082
2, 100,  38.991943, 1817.553955
2, 100,  32.148926, 1814.519043
2, 100,  8.650879, 338.556885
2, 100,  13.000000, 610.855957
2, 100,  8.864990, 611.418945
2, 100,  13.012939, 611.613037
2, 100,  12.885010, 611.635986
2, 100,  13.012939, 614.125977
2, 100,  13.028809, 614.448975
2, 100,  12.933105, 614.605957
2, 100,  12.964844, 614.921875
2, 100,  12.915039, 614.942871
2, 100,  12.921875, 614.939941
2, 100,  12.933105, 615.038086
2, 100,  13.020020, 615.113037
2, 100,  13.026123, 615.302979
2, 100,  12.968018, 615.617920
2, 100,  13.043945, 615.890137
2, 100,  12.989014, 615.911133
2, 100,  12.975098, 616.239014
2, 100,  12.874023, 616.666016
2, 100,  12.879150, 616.689209
2, 100,  11.388184, 611.967041
2, 100,  13.049072, 621.143066
2, 100,  13.032959, 624.432129
2, 100,  13.081787, 624.514893
2, 100,  13.072998, 625.518066
2, 100,  13.782959, 626.471924
2, 100,  13.768066, 629.141113
2, 100,  14.282959, 656.813965
2, 100,  14.302979, 658.429932
2, 100,  14.301025, 658.609131
2, 100,  14.195068, 658.728027
2, 100,  14.145996, 658.982178
2, 100,  14.237061, 659.427979
2, 100,  14.282959, 659.447021
2, 100,  14.136963, 659.601074
2, 100,  14.302002, 659.780029
2, 100,  14.300049, 660.067139
2, 100,  14.196045, 660.319092
2, 100,  14.308105, 660.551025
2, 100,  14.302979, 660.641113
2, 100,  14.307129, 660.939941
2, 100,  14.142090, 661.095947
2, 100,  14.311035, 661.879150
2, 100,  14.310059, 661.908936
2, 100,  14.306152, 661.974121
2, 100,  14.294922, 662.130127
2, 100,  14.281982, 662.188965
2, 100,  14.170166, 662.500000
2, 100,  14.291016, 662.845947
2, 100,  14.069092, 662.927979
2, 100,  14.301025, 663.734131
2, 100,  14.315918, 667.307129
2, 100,  14.294922, 667.695068
2, 100,  14.257080, 667.820068
2, 100,  14.166992, 668.392090
2, 100,  14.278076, 668.791016
2, 100,  14.270996, 668.896973
2, 100,  14.269043, 669.002930
2, 100,  14.283936, 669.257080
2, 100,  14.298096, 669.997070
2, 100,  14.044922, 670.058105
2, 100,  14.283936, 670.323975
2, 100,  14.274902, 670.402100
2, 100,  14.305908, 670.570068
2, 100,  14.274902, 670.579102
2, 100,  14.299072, 670.791992
2, 100,  14.131104, 670.770020
2, 100,  14.010986, 670.697021
2, 100,  14.237061, 670.824951
2, 100,  14.309082, 671.145020
2, 100,  14.312012, 671.563965
2, 100,  14.281982, 671.620117
2, 100,  14.190918, 671.660889
2, 100,  15.093018, 671.747070
2, 100,  14.287109, 671.829102
2, 100,  15.014893, 672.039062
2, 100,  14.269043, 672.333008
2, 100,  14.156982, 672.430908
2, 100,  14.130127, 673.058105
2, 100,  14.312012, 673.076904
2, 100,  15.059082, 673.100098
2, 100,  14.921143, 673.578125
2, 100,  15.068115, 673.933105
2, 100,  14.695801, 673.909912
2, 100,  15.056152, 674.235107
2, 100,  15.064941, 674.433105
2, 100,  15.065918, 674.502930
2, 100,  15.070068, 674.697021
2, 100,  15.075928, 674.829102
2, 100,  15.075928, 675.214111
2, 100,  15.072998, 675.301025
2, 100,  14.785889, 675.374023
2, 100,  15.069092, 675.495117
2, 100,  15.075928, 675.656006
2, 100,  15.072021, 675.666992
2, 100,  15.082031, 675.751953
2, 100,  14.658936, 675.806152
2, 100,  15.052002, 676.011963
2, 100,  15.079102, 676.019043
2, 100,  15.072021, 676.114990
2, 100,  15.068115, 676.461182
2, 100,  15.044922, 676.445068
2, 100,  15.074951, 676.625977
2, 100,  15.036133, 676.695068
2, 100,  15.015137, 676.800049
2, 100,  15.079102, 676.865967
2, 100,  15.075928, 676.963135
2, 100,  14.777100, 677.032959
2, 100,  15.067139, 677.123047
2, 100,  15.078125, 677.204102
2, 100,  15.072021, 677.510010
2, 100,  15.078125, 677.676025
2, 100,  15.062012, 677.811035
2, 100,  15.037109, 677.863037
2, 100,  15.076172, 678.244141
2, 100,  14.958008, 678.276123
2, 100,  15.072998, 678.635010
2, 100,  15.079102, 678.810059
2, 100,  15.060059, 679.132080
2, 100,  14.294922, 680.176025
2, 100,  14.277100, 680.149170
2, 100,  14.265869, 681.551025
2, 100,  14.148926, 670.794922
2, 100,  14.257080, 682.429932
2, 100,  15.088135, 685.572021
2, 100,  15.131104, 685.809082
2, 100,  15.070068, 686.532959
2, 100,  14.281006, 719.918945
2, 100,  14.291016, 723.699951
2, 100,  14.262939, 726.327881
2, 100,  14.274902, 728.291992
2, 100,  14.250000, 738.887939
2, 100,  13.979004, 739.270996
2, 100,  14.303955, 739.881104
2, 100,  14.281982, 741.517090
2, 100,  12.737061, 752.339111
2, 100,  12.756104, 753.617920
2, 100,  14.301025, 771.600098
2, 100,  14.291016, 772.791016
2, 100,  13.972168, 773.757080
2, 100,  14.289062, 773.881104
2, 100,  14.311035, 773.928955
2, 100,  14.273926, 783.800049
2, 100,  24.763916, 773.074951
2, 100,  15.075928, 785.707031
2, 100,  14.804932, 785.976074
2, 100,  14.309082, 793.402100
2, 100,  14.302979, 802.312988
2, 100,  14.305908, 807.741943
2, 100,  12.752930, 798.023926
2, 100,  14.792969, 810.520996
2, 100,  15.075928, 811.494141
2, 100,  36.751953, 815.005127
2, 100,  14.313965, 828.529053
2, 100,  13.759033, 832.847900
2, 100,  14.297119, 840.397949
2, 100,  14.297119, 842.099121
2, 100,  14.271973, 842.158936
2, 100,  13.975098, 842.105957
2, 100,  14.287109, 842.540039
2, 100,  14.310059, 843.397949
2, 100,  12.896973, 828.041992
2, 100,  14.291016, 844.542969
2, 100,  29.710938, 844.843018
2, 100,  12.760010, 833.866943
2, 100,  37.867920, 850.844971
2, 100,  14.291992, 850.943115
2, 100,  13.520020, 840.328125
2, 100,  13.936035, 837.623047
2, 100,  13.008789, 841.476807
2, 100,  14.296143, 860.880127
2, 100,  13.930176, 861.221191
2, 100,  36.681152, 839.590088
2, 100,  12.699951, 852.025146
2, 100,  13.764893, 864.575928
2, 100,  14.328125, 856.795166
2, 100,  12.751953, 859.692139
2, 100,  14.291992, 894.083984
2, 100,  14.291992, 896.279053
2, 100,  14.311035, 881.913086
2, 100,  13.812988, 898.436035
2, 100,  30.087891, 900.284912
2, 100,  12.748047, 903.068115
2, 100,  12.751221, 903.424072
2, 100,  12.743164, 903.547119
2, 100,  12.739990, 904.045898
2, 100,  12.697998, 904.096924
2, 100,  12.734131, 905.893066
2, 100,  29.949951, 922.959961
2, 100,  12.847168, 911.372070
2, 100,  52.617920, 911.011963
2, 100,  53.858154, 948.972168
2, 100,  82.880127, 25493.286133
2, 100,  80.840088, 27163.722168
2, 100,  69.169922, 31962.469971
2, 100,  246.656982, 33580.643066
2, 100,  154.161865, 34578.607910
2, 100,  80.423096, 35368.643066
2, 100,  82.179932, 36202.085938
2, 100,  83.521973, 36237.033936
2, 100,  76.550049, 37174.747070
2, 100,  71.430908, 37180.052002
2, 100,  72.369873, 37252.817871
2, 100,  82.375000, 37890.359863
2, 100,  80.122803, 38008.736816
2, 100,  93.215088, 38239.155029
2, 100,  79.406982, 38350.708984
2, 100,  78.953125, 38431.186035
2, 100,  125.810791, 38524.417969
2, 100,  135.572998, 38665.987061
2, 100,  81.774902, 38688.543945
2, 100,  69.025879, 38989.607910
2, 100,  68.932129, 39039.071045
2, 100,  84.271973, 39209.351807
2, 100,  80.013916, 39268.254883
2, 100,  70.914062, 39310.147949
2, 100,  71.605957, 39879.651123
2, 100,  148.250000, 40439.522949
2, 100,  113.946045, 43100.855957
2, 100,  115.111084, 43106.666016
2, 100,  90.290039, 43223.664062
2, 100,  84.504883, 43228.543945
2, 100,  73.017822, 43232.364014
2, 100,  72.745850, 43239.221924
2, 100,  92.335938, 43253.561035
2, 100,  87.386963, 43255.698975
2, 100,  79.472900, 43257.108887
2, 100,  91.254883, 43273.645996
2, 100,  73.181885, 43283.970947
2, 100,  90.685791, 43286.641846
2, 100,  86.461914, 43288.993896
2, 100,  74.821045, 43312.240967
2, 100,  88.551025, 43331.953125
2, 100,  91.500977, 43335.328857
2, 100,  59.239014, 43345.754150
2, 100,  88.808838, 43356.630859
2, 100,  62.109863, 43391.131836
2, 100,  90.183838, 43419.143799
2, 100,  88.062988, 43433.944824
2, 100,  90.910889, 43445.195801
2, 100,  81.067871, 43460.404053
2, 100,  73.229980, 43501.860840
2, 100,  90.622070, 43554.933105
2, 100,  155.303955, 43579.125977
2, 100,  76.335938, 43599.883057
2, 100,  65.640137, 43610.361084
2, 100,  143.946045, 43637.086182
2, 100,  76.551025, 43658.510010
2, 100,  76.628906, 43707.896973
2, 100,  196.578857, 43720.956055
2, 100,  91.532959, 43798.424072
2, 100,  142.583008, 43850.115967
2, 100,  65.389160, 43933.042969
2, 100,  84.033936, 43982.594971
2, 100,  87.134033, 44045.219971
2, 100,  75.106934, 44053.086914
2, 100,  81.568848, 44097.783936
2, 100,  94.978027, 44130.361084
2, 100,  97.608154, 44146.677002
2, 100,  87.311035, 44187.267822
2, 100,  80.926025, 44195.973145
2, 100,  123.375000, 44241.906006
2, 100,  98.730957, 44278.915771
2, 100,  89.601807, 44417.528809
2, 100,  201.132080, 44531.600098
2, 100,  297.861084, 44553.927002
2, 100,  95.529785, 44584.716797
2, 100,  143.731934, 44579.668945
2, 100,  145.922119, 44605.728027
2, 100,  161.144043, 44609.373047
2, 100,  80.442871, 44630.851074
2, 100,  97.942871, 44631.929932
2, 100,  91.100830, 44832.395020
2, 100,  95.601074, 44850.508057
2, 100,  181.820801, 44864.465820
2, 100,  144.177002, 45325.782959
2, 100,  73.784912, 45435.201904
2, 100,  139.618164, 45578.416016
2, 100,  143.694092, 45708.822021
2, 100,  143.600098, 45747.867920
2, 100,  204.512939, 45788.159912
2, 100,  160.819092, 45897.220215
2, 100,  138.964111, 45954.888916
2, 100,  154.162842, 45975.008057
2, 100,  144.375000, 46099.084961
2, 100,  145.267090, 46182.635010
2, 100,  88.578125, 46285.618896
2, 100,  165.477051, 46486.548096
2, 100,  65.020996, 46495.650879
2, 100,  77.507812, 46624.860840
2, 100,  94.596191, 46735.176025
2, 100,  73.595947, 46763.615967
2, 100,  94.660889, 46780.507080
2, 100,  156.125977, 46807.719971
2, 100,  123.833984, 46818.542969
2, 100,  166.203857, 46962.441895
2, 100,  102.545898, 46991.229980
2, 100,  98.083008, 47041.079102
2, 100,  94.477051, 47155.335205
2, 100,  78.572998, 47204.689941
2, 100,  145.383057, 47346.234131
2, 100,  89.382080, 47367.406982
2, 100,  91.862061, 47375.670166
2, 100,  99.245117, 47453.400146
2, 100,  63.240967, 47525.753906
2, 100,  75.406006, 47579.033936
2, 100,  133.653076, 47604.406982
2, 100,  87.490967, 47694.717041
2, 100,  94.673096, 47784.121094
2, 100,  130.221924, 47784.967041
2, 100,  204.218018, 47809.632080
2, 100,  96.815918, 47883.878906
2, 100,  94.426025, 48067.467041
2, 100,  128.132812, 48115.176025
2, 100,  94.760010, 48137.798096
2, 100,  135.386963, 48238.848877
2, 100,  147.471924, 48338.229980
2, 100,  88.833008, 48430.429932
2, 100,  75.977051, 48510.211914
2, 100,  172.614014, 48678.263184
2, 100,  128.488037, 48683.447998
2, 100,  92.428955, 48875.273926
2, 100,  92.936035, 49008.335205
2, 100,  94.436035, 49030.501953
2, 100,  96.434082, 49086.668945
2, 100,  94.030029, 49188.763916
2, 100,  210.835938, 49315.773926
2, 100,  68.012939, 49514.091064
2, 100,  86.700195, 49536.464111
2, 100,  93.267090, 49626.072998
2, 100,  93.311035, 49733.989990
2, 100,  98.608887, 49826.829834
2, 100,  205.747070, 49840.426025
2, 100,  94.654053, 49951.989990
2, 100,  86.722168, 49968.611084
2, 100,  67.961182, 50018.637207
2, 100,  194.925049, 50042.906982
2, 100,  73.537842, 50130.322998
2, 100,  319.883057, 50170.720947
2, 100,  147.804932, 50213.817139
2, 100,  147.808105, 50364.389893
2, 100,  91.542969, 50503.704834
2, 100,  94.924072, 50671.166016
2, 100,  145.833008, 50765.736084
2, 100,  99.100098, 50785.962158
2, 100,  100.489990, 50925.895020
2, 100,  99.527832, 50941.556885
2, 100,  91.885010, 51045.407959
2, 100,  68.382812, 51203.988037
2, 100,  95.715088, 51390.342041
2, 100,  92.248047, 51504.073975
2, 100,  237.761963, 51753.536865
2, 100,  133.107910, 51823.694092
2, 100,  82.702881, 51836.838867
2, 100,  90.036865, 51926.959961
2, 100,  299.529053, 52382.290039
2, 100,  189.507812, 52512.864990
2, 100,  78.096191, 52726.264160
2, 100,  164.734131, 52947.786133
2, 100,  143.989014, 53095.076172
2, 100,  89.136963, 53459.704102
2, 100,  130.494141, 53490.460205
2, 100,  93.667969, 53634.913086
2, 100,  145.794922, 53689.258789
2, 100,  92.670898, 53800.807861
2, 100,  118.718018, 53826.197998
2, 100,  160.408936, 53828.236816
2, 100,  141.127930, 53868.085938
2, 100,  136.814941, 53884.871826
2, 100,  132.572021, 54096.650879
2, 100,  94.638916, 54121.854004
2, 100,  414.009033, 54155.521973
2, 100,  142.313965, 54181.262939
2, 100,  161.976074, 54183.093994
2, 100,  129.981934, 54373.322998
2, 100,  143.331787, 54543.435791
2, 100,  140.420898, 54586.827881
2, 100,  119.828857, 54610.512939
2, 100,  94.009033, 54613.697021
2, 100,  93.979980, 54700.431152
2, 100,  93.024902, 54795.656006
2, 100,  83.885986, 55283.509033
2, 100,  141.317139, 55714.749023
2, 100,  230.357910, 55728.162109
2, 100,  8.264893, 35.720947
2, 100,  8.709961, 36.209961
2, 100,  8.839111, 36.408936
2, 100,  9.763184, 37.195068
2, 100,  11.895020, 59.104980
2, 100,  11.665039, 59.493164
2, 100,  12.206055, 59.437012
2, 100,  11.381104, 59.810059
2, 100,  11.824219, 60.142090
2, 100,  11.941162, 60.187988
2, 100,  11.976074, 60.897949
2, 100,  12.392090, 60.928955
2, 100,  12.693115, 61.180176
2, 100,  12.507812, 60.781006
2, 100,  12.545166, 61.351074
2, 100,  12.197998, 63.474854
2, 100,  11.083984, 63.645020
2, 100,  11.905029, 63.645996
2, 100,  11.976074, 64.130127
2, 100,  13.202881, 64.206787
2, 100,  13.395020, 64.842041
2, 100,  13.569824, 64.822021
2, 100,  13.417969, 64.925049
2, 100,  14.655029, 65.281006
2, 100,  14.068115, 65.279053
2, 100,  13.942871, 65.360840
2, 100,  13.552002, 65.387939
2, 100,  14.324219, 65.248047
2, 100,  14.329102, 65.449951
2, 100,  13.706055, 65.593018
2, 100,  14.302002, 65.944092
2, 100,  15.494873, 66.093018
2, 100,  14.392822, 66.312012
2, 100,  14.607910, 66.361816
2, 100,  15.032959, 66.305908
2, 100,  14.772949, 66.622070
2, 100,  14.510010, 66.466064
2, 100,  15.338135, 66.552979
2, 100,  15.487061, 66.635986
2, 100,  14.312988, 67.079102
2, 100,  15.808838, 66.719971
2, 100,  14.291016, 66.948975
2, 100,  14.718994, 66.947998
2, 100,  15.447998, 66.963867
2, 100,  15.616943, 66.885986
2, 100,  15.538086, 66.951904
2, 100,  15.920166, 67.034180
2, 100,  15.471191, 67.237061
2, 100,  15.576172, 67.227051
2, 100,  15.118896, 67.312988
2, 100,  15.826904, 67.278076
2, 100,  15.870850, 67.398926
2, 100,  15.708008, 67.322998
2, 100,  16.034912, 67.320068
2, 100,  15.299805, 67.326904
2, 100,  15.640137, 67.352051
2, 100,  16.229980, 67.553955
2, 100,  16.041016, 67.520996
2, 100,  16.287109, 67.531982
2, 100,  15.678955, 67.458984
2, 100,  15.342041, 67.489990
2, 100,  15.854004, 67.573975
2, 100,  16.122070, 67.485107
2, 100,  15.434082, 67.620117
2, 100,  15.285156, 67.589111
2, 100,  15.584961, 67.911133
2, 100,  15.940918, 68.035889
2, 100,  16.437012, 68.045898
2, 100,  16.688965, 68.067871
2, 100,  15.387939, 68.022949
2, 100,  16.700195, 68.072998
2, 100,  15.330078, 68.229004
2, 100,  17.107910, 68.241943
2, 100,  16.401123, 68.294922
2, 100,  13.589111, 68.360107
2, 100,  16.667969, 68.354980
2, 100,  13.873779, 68.510986
2, 100,  14.079834, 68.623047
2, 100,  17.104004, 68.905029
2, 100,  18.357178, 69.038086
2, 100,  14.824951, 69.175049
2, 100,  19.527100, 69.387939
2, 100,  14.599854, 69.006836
2, 100,  14.508057, 69.174072
2, 100,  17.739014, 69.089111
2, 100,  19.090088, 69.238037
2, 100,  13.033936, 69.263916
2, 100,  14.713135, 69.513916
2, 100,  14.281006, 69.526855
2, 100,  19.448975, 69.785156
2, 100,  14.257080, 69.822998
2, 100,  15.491943, 69.774170
2, 100,  20.015869, 70.083008
2, 100,  15.187988, 69.927979
2, 100,  15.895996, 70.049805
2, 100,  15.433838, 70.044922
2, 100,  20.411865, 70.054932
2, 100,  15.967041, 70.310059
2, 100,  16.016113, 70.391113
2, 100,  15.571045, 70.444092
2, 100,  15.896973, 70.281006
2, 100,  18.914062, 70.495117
2, 100,  16.117920, 70.570068
2, 100,  16.024170, 70.482178
2, 100,  15.932861, 70.263916
2, 100,  15.814941, 70.605957
2, 100,  16.057129, 70.590088
2, 100,  16.640869, 70.740967
2, 100,  20.390137, 70.822998
2, 100,  21.492920, 70.875000
2, 100,  15.826172, 70.740967
2, 100,  15.822998, 71.093994
2, 100,  16.631836, 71.045898
2, 100,  17.279053, 71.193115
2, 100,  16.150146, 71.268066
2, 100,  19.143066, 71.536133
2, 100,  15.946045, 71.541992
2, 100,  21.464844, 71.409912
2, 100,  17.607910, 71.561035
2, 100,  15.659180, 71.458984
2, 100,  15.814941, 71.680908
2, 100,  15.909912, 71.469971
2, 100,  17.017090, 71.805908
2, 100,  17.792969, 71.636963
2, 100,  16.358154, 71.693115
2, 100,  21.577148, 72.026123
2, 100,  16.663086, 72.403076
2, 100,  12.113770, 63.210938
2, 100,  32.760986, 76.416992
2, 100,  12.998047, 81.651123
2, 100,  13.901855, 86.819824
2, 100,  11.059082, 89.043945
2, 100,  30.744141, 88.818115
2, 100,  12.634033, 89.958984
2, 100,  31.122070, 90.161133
2, 100,  31.968994, 90.979980
2, 100,  31.089111, 91.110107
2, 100,  30.911865, 91.207031
2, 100,  31.989014, 91.593018
2, 100,  32.163086, 91.716064
2, 100,  11.718994, 77.364990
2, 100,  32.193848, 91.823975
2, 100,  12.070068, 92.143066
2, 100,  32.204834, 92.515869
2, 100,  31.840088, 93.092041
2, 100,  32.762939, 93.073975
2, 100,  31.730225, 93.609131
2, 100,  12.150879, 94.251953
2, 100,  12.315918, 94.625000
2, 100,  33.346924, 94.640869
2, 100,  31.895020, 94.947998
2, 100,  30.387207, 94.995117
2, 100,  11.543945, 80.976074
2, 100,  30.499023, 95.537109
2, 100,  11.741211, 81.090088
2, 100,  11.781006, 81.130859
2, 100,  12.881104, 81.306152
2, 100,  12.218994, 81.494873
2, 100,  32.054199, 81.592041
2, 100,  12.728027, 81.656006
2, 100,  12.320801, 81.833008
2, 100,  12.710938, 82.449951
2, 100,  31.075928, 96.728027
2, 100,  12.055908, 82.534912
2, 100,  13.232910, 94.515869
2, 100,  12.425049, 82.655029
2, 100,  12.862061, 82.708984
2, 100,  12.804932, 82.724121
2, 100,  14.873779, 82.824951
2, 100,  31.341064, 97.439209
2, 100,  13.086914, 82.919922
2, 100,  31.963867, 97.244873
2, 100,  32.791016, 97.239990
2, 100,  38.838135, 97.588135
2, 100,  33.380127, 97.885010
2, 100,  14.423096, 83.667969
2, 100,  32.126953, 98.470947
2, 100,  14.771973, 84.457031
2, 100,  12.930908, 99.384033
2, 100,  37.184082, 101.862061
2, 100,  36.456055, 82.035156
2, 100,  11.895996, 90.687012
2, 100,  13.291992, 90.973877
2, 100,  14.981201, 92.937012
2, 100,  14.500977, 93.276123
2, 100,  12.301025, 93.385010
2, 100,  14.476074, 94.051025
2, 100,  12.948975, 94.691895
2, 100,  13.156006, 95.490967
2, 100,  14.164062, 96.285889
2, 100,  32.611084, 96.468018
2, 100,  15.268066, 96.846924
2, 100,  7.991211, 178.762207
2, 100,  7.991943, 179.205078
2, 100,  7.958984, 179.280029
2, 100,  7.996094, 179.797119
2, 100,  12.076172, 255.479004
2, 100,  11.957031, 259.478027
2, 100,  12.051025, 260.968018
2, 100,  12.003174, 295.952148
2, 100,  11.965820, 341.862793
2, 100,  12.004883, 342.938965
2, 100,  11.638916, 343.216064
2, 100,  11.946045, 344.681152
2, 100,  12.078125, 348.348145
2, 100,  11.791016, 352.307861
2, 100,  13.048096, 364.244873
2, 100,  13.123047, 364.301025
2, 100,  13.054932, 364.736084
2, 100,  13.259033, 364.740967
2, 100,  13.039062, 365.025879
2, 100,  13.387207, 365.547119
2, 100,  13.058838, 365.483887
2, 100,  13.641846, 365.354004
2, 100,  13.760010, 366.087158
2, 100,  13.505127, 366.288086
2, 100,  13.579102, 366.159912
2, 100,  13.168945, 366.527100
2, 100,  13.059082, 366.739990
2, 100,  13.330811, 366.834961
2, 100,  13.059082, 367.070068
2, 100,  13.011963, 367.435059
2, 100,  13.885010, 367.500977
2, 100,  13.767822, 367.236816
2, 100,  13.290039, 367.278076
2, 100,  13.238037, 367.664062
2, 100,  13.362061, 367.732910
2, 100,  13.895020, 367.818115
2, 100,  13.489990, 367.864990
2, 100,  13.384033, 367.886963
2, 100,  13.338867, 368.601074
2, 100,  13.433105, 367.206055
2, 100,  13.889893, 368.953857
2, 100,  13.499023, 368.551025
2, 100,  13.128906, 368.667969
2, 100,  13.554932, 368.605957
2, 100,  13.421875, 368.728027
2, 100,  13.631836, 369.014893
2, 100,  13.894775, 369.281982
2, 100,  13.899170, 369.314209
2, 100,  13.393066, 369.152100
2, 100,  13.573975, 369.293945
2, 100,  13.321045, 369.640869
2, 100,  13.896973, 369.873779
2, 100,  13.479004, 370.090088
2, 100,  13.566895, 371.130859
2, 100,  14.197998, 371.012939
2, 100,  13.844971, 372.245850
2, 100,  13.420898, 372.105957
2, 100,  13.708008, 372.440186
2, 100,  14.135986, 372.821045
2, 100,  13.373047, 373.657959
2, 100,  13.775879, 373.509033
2, 100,  13.490967, 373.561035
2, 100,  13.681885, 373.830811
2, 100,  13.364014, 374.625000
2, 100,  13.543945, 374.812988
2, 100,  13.737061, 375.328125
2, 100,  13.875977, 375.175049
2, 100,  13.884033, 375.475098
2, 100,  13.055908, 375.748047
2, 100,  14.052979, 375.897949
2, 100,  13.953125, 376.511963
2, 100,  13.363037, 368.614014
2, 100,  14.210938, 376.292969
2, 100,  14.154053, 376.498047
2, 100,  14.348877, 376.538086
2, 100,  14.109863, 376.904785
2, 100,  14.087158, 377.250977
2, 100,  14.226074, 377.620117
2, 100,  13.996094, 377.597168
2, 100,  14.281982, 377.500977
2, 100,  13.916016, 378.160156
2, 100,  13.995117, 377.791992
2, 100,  14.008057, 378.057129
2, 100,  14.136963, 378.116943
2, 100,  14.284912, 378.211914
2, 100,  14.274902, 378.124023
2, 100,  14.234863, 378.416016
2, 100,  14.112061, 378.703125
2, 100,  14.226807, 378.954834
2, 100,  14.273926, 378.704834
2, 100,  14.269043, 379.056152
2, 100,  14.131836, 378.959961
2, 100,  14.045898, 379.302002
2, 100,  14.351807, 379.616943
2, 100,  14.269043, 379.659912
2, 100,  14.086914, 379.726807
2, 100,  13.858887, 380.803955
2, 100,  12.862061, 381.838135
2, 100,  14.201904, 382.191895
2, 100,  14.341064, 382.794922
2, 100,  14.340088, 383.260986
2, 100,  14.280029, 384.419922
2, 100,  14.004883, 385.044922
2, 100,  36.523926, 382.637939
2, 100,  11.922852, 396.447021
2, 100,  11.950928, 396.227051
2, 100,  14.067139, 409.563965
2, 100,  28.928223, 412.440186
2, 100,  12.971191, 413.635010
2, 100,  12.155029, 402.783936
2, 100,  14.148926, 415.204102
2, 100,  12.209961, 412.741943
2, 100,  11.959961, 425.975098
2, 100,  13.974121, 426.531982
2, 100,  14.064941, 426.705811
2, 100,  29.617188, 427.069092
2, 100,  13.690918, 428.451904
2, 100,  13.014893, 431.946045
2, 100,  13.301025, 437.161133
2, 100,  12.921143, 438.206055
2, 100,  11.968994, 425.797119
2, 100,  13.018066, 440.097168
2, 100,  12.988037, 440.907227
2, 100,  12.937012, 441.102783
2, 100,  13.012207, 441.733154
2, 100,  29.434082, 443.728027
2, 100,  13.530029, 444.469971
2, 100,  13.242920, 445.440918
2, 100,  13.377930, 447.002930
2, 100,  13.368164, 447.252197
2, 100,  11.951904, 435.435791
2, 100,  13.722900, 448.092041
2, 100,  11.933105, 438.682129
2, 100,  28.992920, 451.526855
2, 100,  29.090088, 452.885010
2, 100,  11.857178, 440.458984
2, 100,  11.867920, 441.477051
2, 100,  24.235840, 453.972900
2, 100,  11.895020, 442.002930
2, 100,  11.911133, 442.999023
2, 100,  11.861084, 444.952148
2, 100,  25.382080, 457.777100
2, 100,  12.287109, 446.277100
2, 100,  13.062988, 458.969971
2, 100,  12.257080, 447.019043
2, 100,  12.270020, 448.214111
2, 100,  29.858887, 460.895996
2, 100,  13.195068, 462.307861
2, 100,  11.841064, 449.722168
2, 100,  11.968994, 452.809082
2, 100,  13.404053, 466.862061
2, 100,  11.966064, 454.767090
2, 100,  29.799072, 470.055176
2, 100,  28.469971, 449.464111
2, 100,  13.223145, 457.748047
2, 100,  29.632812, 472.271973
2, 100,  13.052002, 474.189941
2, 100,  29.209961, 478.146973
